accounting_date,fiscal_year,fiscal_month,calendar_year,calendar_month,calendar_day,company_code,customer_code,customer_district_code,item_code,business_area_code,item_group_code,item_class_code,item_type,bonus_group_code,environment_group_code,technology_group_code,commission_group_code,reporting_classification,light_source,warehouse_code,abc_class_code,abc_class_volume,business_chain_l1_code,business_chain_l1_name,contact_method_code,salesperson_code,order_type_code,market_segment,value_sales,value_cost,value_quantity,value_price_adjustment,currency,item_source_class,invoice_number,line_number,invoice_date,customer_order_number,order_date,dss_update_time
20130315,2013,9,2013,3,15,205,CUST_000232,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,5.2,0.8034,2,0,AUD,,INV_000665,LINE_000014,20130315,ORD_000666,20130314,49:58.7
20130107,2013,7,2013,1,7,205,CUST_000232,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,2.6,0.4017,1,0,AUD,,INV_000666,LINE_000014,20130107,ORD_000667,20130107,49:58.7
20130520,2013,11,2013,5,20,205,CUST_000232,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,2.6,0.4017,1,0,AUD,,INV_000667,LINE_000014,20130520,ORD_000668,20130517,49:58.7
20130502,2013,11,2013,5,2,205,CUST_000233,310,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000005,NOR,Commercial & Industrial,2.34,0.4017,1,0,AUD,,INV_000668,LINE_000014,20130502,ORD_000669,20130501,49:58.7
20130521,2013,11,2013,5,21,205,CUST_000234,300,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000033,NOR,Commercial & Industrial,4.68,0.8034,2,0,AUD,,INV_000669,LINE_000014,20130521,ORD_000670,20130521,49:58.7
20130523,2013,11,2013,5,23,205,CUST_000235,500,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,E,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,2.21,0.4017,1,0,AUD,,INV_000670,LINE_000014,20130523,ORD_000671,20130522,49:58.7
20130212,2013,8,2013,2,12,205,CUST_000229,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,NES,NextGen Electrical Solutions,NA                            ,SP_000018,NOR,Commercial & Industrial,7.5,4.69,1,0,AUD,,INV_000671,LINE_000014,20130212,ORD_000672,20130211,49:58.7
20130228,2013,8,2013,2,28,205,CUST_000236,410,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000001,NOR,Commercial & Industrial,55.3,32.83,7,0,AUD,,INV_000672,LINE_000014,20130228,ORD_000673,20130228,49:58.7
20130626,2013,12,2013,6,26,205,CUST_000237,200,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000011,NOR,Commercial & Industrial,75.0,46.9,10,0,AUD,,INV_000673,LINE_000014,20130626,ORD_000674,20130626,49:58.7
20130509,2013,11,2013,5,9,205,CUST_000238,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000001,NOR,Commercial & Industrial,150.0,93.8,20,0,AUD,,INV_000674,LINE_000014,20130509,ORD_000675,20130509,49:58.7
20130422,2013,10,2013,4,22,205,CUST_000007,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000006,NOR,Commercial & Industrial,150.0,93.8,20,0,AUD,,INV_000675,LINE_000014,20130422,ORD_000676,20130422,49:58.7
20130527,2013,11,2013,5,27,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000676,LINE_000014,20130527,ORD_000677,20130527,49:58.7
20130506,2013,11,2013,5,6,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000677,LINE_000014,20130506,ORD_000678,20130506,49:58.7
20130617,2013,12,2013,6,17,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000678,LINE_000014,20130617,ORD_000679,20130617,49:58.7
20130117,2013,7,2013,1,17,205,CUST_000196,400,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ELC,ElectraCorp Ltd,NA                            ,SP_000020,NOR,Commercial & Industrial,33.6,12.2668,14,0,AUD,,INV_000679,LINE_000014,20130117,ORD_000680,20130116,49:58.7
20130419,2013,10,2013,4,19,205,CUST_000240,410,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5Q0,J,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000018,NOR,Commercial & Industrial,21.6,9.229,10,0,AUD,,INV_000680,LINE_000014,20130419,ORD_000681,20130326,49:58.7
20130110,2013,7,2013,1,10,205,CUST_000115,210,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,BPS,BrightPower Solutions,NA                            ,SP_000012,NOR,Commercial & Industrial,87.6,56.28,12,0,AUD,,INV_000681,LINE_000014,20130110,ORD_000682,20130110,49:58.7
20130515,2013,11,2013,5,15,205,CUST_000241,500,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000047,NOR,Commercial & Industrial,112.5,70.35,15,0,AUD,,INV_000682,LINE_000014,20130515,ORD_000683,20130514,49:58.7
20130507,2013,11,2013,5,7,205,CUST_000180,300,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5V0,E,J,MED,Metro Electrical Distributors,NA                            ,SP_000008,NOR,Commercial & Industrial,22.5,13.9644,3,0,AUD,,INV_000683,LINE_000014,20130507,ORD_000684,20130506,49:58.7
20130116,2013,7,2013,1,16,205,CUST_000242,300,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5V0,E,J,MED,Metro Electrical Distributors,NA                            ,SP_000002,NOR,Commercial & Industrial,7.3,4.42,1,0,AUD,,INV_000684,LINE_000014,20130116,ORD_000685,20121220,49:58.7
20130528,2013,11,2013,5,28,205,CUST_000230,510,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,AEG,Aussie Energy Group,NA                            ,SP_000029,NOR,Commercial & Industrial,150.0,93.8,20,0,AUD,,INV_000685,LINE_000014,20130528,ORD_000686,20130528,49:58.7
20130404,2013,10,2013,4,4,205,CUST_000175,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,NES,NextGen Electrical Solutions,NA                            ,SP_000006,NOR,Commercial & Industrial,45.0,28.14,6,0,AUD,,INV_000686,LINE_000014,20130404,ORD_000687,20130403,49:58.7
20130228,2013,8,2013,2,28,205,CUST_000175,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,NES,NextGen Electrical Solutions,NA                            ,SP_000006,NOR,Commercial & Industrial,150.0,93.8,20,0,AUD,,INV_000687,LINE_000014,20130228,ORD_000688,20130227,49:58.7
20130530,2013,11,2013,5,30,205,CUST_000235,500,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,E,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,4.42,0.8034,2,0,AUD,,INV_000688,LINE_000014,20130530,ORD_000689,20130529,49:58.7
20130516,2013,11,2013,5,16,205,CUST_000235,500,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,E,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,2.21,0.4017,1,0,AUD,,INV_000689,LINE_000014,20130516,ORD_000690,20130515,49:58.7
20130426,2013,10,2013,4,26,205,CUST_000243,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,MED,Metro Electrical Distributors,NA                            ,SP_000010,NOR,Commercial & Industrial,14.28,2.4102,6,0,AUD,,INV_000690,LINE_000014,20130426,ORD_000691,20130426,49:58.7
20130220,2013,8,2013,2,20,205,CUST_000244,300,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZZ       ,General Suppliers Pty,NA                            ,SP_000033,NOR,Commercial & Industrial,110.24,20.8884,52,0,AUD,,INV_000691,LINE_000014,20130220,ORD_000692,20130219,49:58.7
20130423,2013,10,2013,4,23,205,CUST_000232,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000045,NOR,Commercial & Industrial,2.6,0.4017,1,0,AUD,,INV_000692,LINE_000014,20130423,ORD_000693,20130422,49:58.7
20130624,2013,12,2013,6,24,205,CUST_000234,300,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000033,NOR,Commercial & Industrial,7.02,1.2051,3,0,AUD,,INV_000693,LINE_000014,20130624,ORD_000694,20130621,49:58.7
20130319,2013,9,2013,3,19,205,CUST_000245,200,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000048,CRD,Commercial & Industrial,-2.34,0.0,0,1,AUD,,INV_000694,LINE_000014,20130319,ORD_000695,20130319,49:58.7
20130312,2013,9,2013,3,12,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,8.765,10,0,AUD,,INV_000695,LINE_000014,20130312,ORD_000696,20130312,49:58.7
20130603,2013,12,2013,6,3,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000696,LINE_000014,20130603,ORD_000697,20130603,49:58.7
20130521,2013,11,2013,5,21,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000697,LINE_000014,20130521,ORD_000698,20130520,49:58.7
20130419,2013,10,2013,4,19,205,CUST_000043,300,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,MED,Metro Electrical Distributors,NA                            ,SP_000008,NOR,Commercial & Industrial,12.0,3.9095,5,0,AUD,,INV_000698,LINE_000014,20130419,ORD_000699,20130419,49:58.7
20130618,2013,12,2013,6,18,205,CUST_000246,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000049,NOR,Commercial & Industrial,48.0,15.638,20,0,AUD,,INV_000699,LINE_000014,20130618,ORD_000700,20130618,49:58.7
20130314,2013,9,2013,3,14,205,CUST_000246,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000049,NOR,Commercial & Industrial,24.0,8.765,10,0,AUD,,INV_000700,LINE_000014,20130314,ORD_000701,20130314,49:58.7
20130108,2013,7,2013,1,8,205,CUST_000247,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000003,NOR,Commercial & Industrial,24.0,8.771,10,0,AUD,,INV_000701,LINE_000014,20130108,ORD_000702,20130107,49:58.7
20130116,2013,7,2013,1,16,205,CUST_000175,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,NES,NextGen Electrical Solutions,NA                            ,SP_000006,NOR,Commercial & Industrial,146.0,93.8,20,0,AUD,,INV_000702,LINE_000014,20130116,ORD_000703,20130115,49:58.7
20130514,2013,11,2013,5,14,205,CUST_000241,500,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5S0,E,J,MED,Metro Electrical Distributors,NA                            ,SP_000047,NOR,Commercial & Industrial,37.5,23.449,5,0,AUD,,INV_000703,LINE_000014,20130514,ORD_000704,20130514,49:58.7
20130403,2013,10,2013,4,3,205,CUST_000007,400,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000006,NOR,Commercial & Industrial,150.0,93.8,20,0,AUD,,INV_000704,LINE_000014,20130403,ORD_000705,20130402,49:58.7
20130222,2013,8,2013,2,22,205,CUST_000204,310,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5N2,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000005,NOR,Commercial & Industrial,7.5,4.69,1,0,AUD,,INV_000705,LINE_000014,20130222,ORD_000706,20130221,49:58.7
20130221,2013,8,2013,2,21,205,CUST_000235,500,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,E,J,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,2.21,0.4017,1,0,AUD,,INV_000706,LINE_000014,20130221,ORD_000707,20130221,49:58.7
20130618,2013,12,2013,6,18,205,CUST_000248,500,ITEM_000039,LMP                           ,LMP05003                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5S0,E,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000050,NOR,Commercial & Industrial,14.04,2.4102,6,0,AUD,,INV_000707,LINE_000014,20130618,ORD_000708,20130617,49:58.7
20130118,2013,7,2013,1,18,101,CUST_000046,720,ITEM_000041,PEN                           ,PEN01001                      ,PEN01                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1N0,I,E,INTERCO   ,InterGlobal Trading,NA                            ,SP_000023,NOR,Commercial & Industrial,314.34,290.5159,1,0,AUD,,INV_000708,LINE_000004,20130118,ORD_000709,20130118,49:58.7
20130307,2013,9,2013,3,7,101,CUST_000249,300,ITEM_000041,PEN                           ,PEN01001                      ,PEN01                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1V0,I,J,MED,Metro Electrical Distributors,NA                            ,SP_000051,PRO,Commercial & Industrial,630.0,308.18,1,0,AUD,,INV_000709,LINE_000001,20130307,ORD_000710,20130207,49:58.7
20130429,2013,10,2013,4,29,101,CUST_000046,720,ITEM_000042,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Continuing,Accessories,1N0,I,E,INTERCO   ,InterGlobal Trading,NA                            ,SP_000023,NOR,Commercial & Industrial,1297.04,1258.116,4,0,AUD,,INV_000710,LINE_000008,20130429,ORD_000711,20130429,49:58.7
20130115,2013,7,2013,1,15,101,CUST_000250,400,ITEM_000042,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Continuing,Accessories,1Q0,I,E,NLG,Nationwide Lighting Group,BDG                           ,SP_000044,PRO,Commercial & Industrial,2393.58,848.28,3,0,AUD,,INV_000711,LINE_000001,20130115,ORD_000712,20121121,49:58.7
20130613,2013,12,2013,6,13,101,CUST_000251,200,ITEM_000043,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1N1,I,E,ZZZ       ,General Suppliers Pty,NA                            ,SP_000052,CRR,Commercial & Industrial,0.0,-963.4,-4,0,AUD,,INV_000712,LINE_000002,20130613,ORD_000713,20130612,49:58.7
20130506,2013,11,2013,5,6,101,CUST_000251,200,ITEM_000043,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1N1,I,E,ZZZ       ,General Suppliers Pty,NA                            ,SP_000017,PRD,Commercial & Industrial,0.0,973.04,4,0,AUD,,INV_000713,LINE_000001,20130506,ORD_000714,20121204,49:58.7
20130118,2013,7,2013,1,18,101,CUST_000046,720,ITEM_000043,COM                           ,COM90001                      ,COM90                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1N0,I,E,INTERCO   ,InterGlobal Trading,NA                            ,SP_000023,NOR,Commercial & Industrial,990.56,960.7472,4,0,AUD,,INV_000708,LINE_000004,20130118,ORD_000709,20130118,49:58.7
20130611,2013,12,2013,6,11,205,CUST_000252,200,ITEM_000044,LMP                           ,LMP05017                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ2       ,Independent Retailers Association,NA                            ,SP_000026,NOR,Commercial & Industrial,16.2,4.365,10,0,AUD,,INV_000714,LINE_000014,20130611,ORD_000715,20130610,49:58.7
20130129,2013,7,2013,1,29,205,CUST_000253,300,ITEM_000037,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,220,NET_SALES                     ,Continuing,Accessories,5V0,E,J,NES,NextGen Electrical Solutions,NA                            ,SP_000008,NOR,Commercial & Industrial,146.0,93.096,20,0,AUD,,INV_000715,LINE_000014,20130129,ORD_000716,20130117,49:58.7
20130107,2013,7,2013,1,7,205,CUST_000254,410,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,ELC,ElectraCorp Ltd,NA                            ,SP_000015,NOR,Commercial & Industrial,185.76,79.96,4,0,AUD,,INV_000716,LINE_000014,20130107,ORD_000717,20130107,49:58.7
20130410,2013,10,2013,4,10,205,CUST_000255,600,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5W0,D,J,NES,NextGen Electrical Solutions,NA                            ,SP_000031,NOR,Commercial & Industrial,202.5,119.94,6,0,AUD,,INV_000717,LINE_000014,20130410,ORD_000718,20130409,49:58.7
20130124,2013,7,2013,1,24,205,CUST_000256,200,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5N2,A,J,NES,NextGen Electrical Solutions,NA                            ,SP_000010,NOR,Commercial & Industrial,101.25,59.97,3,0,AUD,,INV_000718,LINE_000014,20130124,ORD_000719,20130118,49:58.7
20130503,2013,11,2013,5,3,205,CUST_000257,600,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5W0,D,J,NLG,Nationwide Lighting Group,NA                            ,SP_000031,NOR,Commercial & Industrial,33.75,19.99,1,0,AUD,,INV_000719,LINE_000014,20130503,ORD_000720,20130503,49:58.7
20130424,2013,10,2013,4,24,205,CUST_000258,500,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5S0,D,J,MED,Metro Electrical Distributors,NA                            ,SP_000029,NOR,Commercial & Industrial,67.5,39.98,2,0,AUD,,INV_000720,LINE_000014,20130424,ORD_000721,20130424,49:58.7
20130422,2013,10,2013,4,22,205,CUST_000259,500,ITEM_000045,COM                           ,COM03002                      ,COM03                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Continuing,Accessories,5S0,D,J,MED,Metro Electrical Distributors,NA                            ,SP_000022,NOR,Commercial & Industrial,33.75,19.99,1,0,AUD,,INV_000721,LINE_000014,20130422,ORD_000722,20130419,49:58.7
20130501,2013,11,2013,5,1,205,CUST_000247,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000003,NOR,Commercial & Industrial,24.0,7.819,10,0,AUD,,INV_000722,LINE_000014,20130501,ORD_000723,20130501,49:58.7
20130211,2013,8,2013,2,11,205,CUST_000260,200,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,NES,NextGen Electrical Solutions,NA                            ,SP_000012,NOR,Commercial & Industrial,120.0,43.81,50,0,AUD,,INV_000723,LINE_000014,20130211,ORD_000724,20130208,49:58.7
20130211,2013,8,2013,2,11,205,CUST_000239,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ2       ,Independent Retailers Association,NA                            ,SP_000046,NOR,Commercial & Industrial,24.0,8.765,10,0,AUD,,INV_000724,LINE_000014,20130211,ORD_000725,20130211,49:58.7
20130516,2013,11,2013,5,16,205,CUST_000235,500,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,Unk,U,U,ZZ8       ,EndUser Solutions,NA                            ,SP_000046,NOR,Commercial & Industrial,28.56,10.9466,14,0,AUD,,INV_000725,LINE_000014,20130516,ORD_000726,20130515,49:58.7
20130227,2013,8,2013,2,27,205,CUST_000261,410,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ6       ,Constructor Supplies,NA                            ,SP_000001,NOR,Commercial & Industrial,115.0,43.81,50,0,AUD,,INV_000726,LINE_000014,20130227,ORD_000727,20130227,49:58.7
20130211,2013,8,2013,2,11,205,CUST_000261,410,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ6       ,Constructor Supplies,NA                            ,SP_000001,NOR,Commercial & Industrial,690.0,262.86,300,0,AUD,,INV_000727,LINE_000014,20130211,ORD_000728,20130208,49:58.7
20130108,2013,7,2013,1,8,205,CUST_000261,410,ITEM_000040,LMP                           ,LMP04002                      ,LMP04                         ,5,Trade          ,C                             ,CROM                                    ,NET_SALES                     ,Discontinuing,Traditional,5N2,J,J,ZZ6       ,Constructor Supplies,NA                            ,SP_000001,NOR,Commercial & Industrial,1150.0,438.1,500,0,AUD,,INV_000728,LINE_000014,20130108,ORD_000729,20130107,49:58.7
20130130,2013,7,2013,1,30,101,CUST_000262,500,ITEM_000046,940,704,2011,1,Professional   ,P                             ,NA                                      ,NET_SALES                     ,Continuing,Accessories,Unk,U,U,MED,Metro Electrical Distributors,NA                            ,SP_000003,PPO,Commercial & Industrial,816.0,447.4092,4,0,AUD,,INV_000729,LINE_000001,20130130,ORD_000730,20130130,49:58.7
20130115,2013,7,2013,1,15,101,CUST_000046,720,ITEM_000041,PEN                           ,PEN01001                      ,PEN01                         ,6,Professional   ,P                             ,219,NET_SALES                     ,Discontinuing,Traditional,1N0,I,E,INTERCO   ,InterGlobal Trading,NA                            ,SP_000023,NOR,Commercial & Industrial,1571.7,1452.5795,5,0,AUD,,INV_000730,LINE_000008,20130115,ORD_000709,20130115,49:58.7
20130510,2013,11,2013,5,10,205,CUST_000263,400,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZZ       ,General Suppliers Pty,NA                            ,SP_000001,NOR,Commercial & Industrial,24.0,13.176,30,0,AUD,,INV_000731,LINE_000014,20130510,ORD_000731,20130509,49:58.7
20130109,2013,7,2013,1,9,205,CUST_000264,300,ITEM_000047,LMP                           ,LMP05002                      ,LMP05                         ,7,Trade          ,C                             ,76,NET_SALES                     ,Discontinuing,Traditional,5N2,C,J,ZZ3       ,ProLighting Specialists,NA                            ,SP_000033,NOR,Commercial & Industrial,9.4,4.392,10,0,AUD,,INV_000732,LINE_000014,20130109,ORD_000732,20130108,49:58.7
